Frame Count,Start Time(in ms),End Time(in ms),Execution Time(in ms),Jitter(in ms)
444,1596870526858.573730,1596870526898.504883,39.931152,-0.417236
445,1596870526958.811279,1596870526998.735840,39.924561,-0.237549
446,1596870527059.088867,1596870527099.046143,39.957275,-0.277588
447,1596870527159.373047,1596870527199.332275,39.959229,-0.284180
448,1596870527259.651611,1596870527299.558594,39.906982,-0.278564
449,1596870527359.923584,1596870527399.857422,39.933838,-0.271973
450,1596870527460.210449,1596870527500.178223,39.967773,-0.286865
451,1596870527560.618164,1596870527600.559570,39.941406,-0.407715
452,1596870527661.032471,1596870527701.061768,40.029297,-0.414307
453,1596870527761.276855,1596870527801.218750,39.941895,-0.244385
454,1596870527861.536377,1596870527901.460938,39.924561,-0.259521
455,1596870527961.807861,1596870528001.756104,39.948242,-0.271484
456,1596870528062.093018,1596870528102.065186,39.972168,-0.285156
457,1596870528162.446289,1596870528202.451904,40.005615,-0.353271
458,1596870528262.682861,1596870528302.558838,39.875977,-0.236572
459,1596870528362.972900,1596870528402.949463,39.976562,-0.290039
460,1596870528463.264648,1596870528503.150146,39.885498,-0.291748
461,1596870528563.565918,1596870528603.424316,39.858398,-0.301270
462,1596870528663.870361,1596870528703.730225,39.859863,-0.304443
463,1596870528764.187256,1596870528805.967773,41.780518,-0.316895
464,1596870528864.418457,1596870528904.272949,39.854492,-0.231201
465,1596870528964.699463,1596870529004.632324,39.932861,-0.281006
466,1596870529064.966553,1596870529104.830322,39.863770,-0.267090
467,1596870529165.254639,1596870529205.146973,39.892334,-0.288086
468,1596870529265.544434,1596870529305.459717,39.915283,-0.289795
469,1596870529384.675049,1596870529424.639893,39.964844,-19.130615
470,1596870529484.949219,1596870529525.048340,40.099121,-0.274170
471,1596870529585.437256,1596870529625.481689,40.044434,-0.488037
472,1596870529685.689453,1596870529725.630615,39.941162,-0.252197
473,1596870529785.947266,1596870529825.877686,39.930420,-0.257812
474,1596870529886.298584,1596870529926.262207,39.963623,-0.351318
475,1596870529986.532471,1596870530026.494629,39.962158,-0.233887
476,1596870530086.793213,1596870530126.726074,39.932861,-0.260742
477,1596870530187.004883,1596870530226.885254,39.880371,-0.211670
478,1596870530287.257080,1596870530327.229248,39.972168,-0.252197
479,1596870530387.471191,1596870530427.380859,39.909668,-0.214111
480,1596870530487.699219,1596870530527.632568,39.933350,-0.228027
481,1596870530588.184326,1596870530628.178467,39.994141,-0.485107
482,1596870530688.427734,1596870530728.366699,39.938965,-0.243408
483,1596870530788.654541,1596870530828.599365,39.944824,-0.226807
484,1596870530888.897705,1596870530928.861572,39.963867,-0.243164
485,1596870530989.208252,1596870531029.142578,39.934326,-0.310547
486,1596870531089.492676,1596870531129.445557,39.952881,-0.284424
487,1596870531189.761230,1596870531229.729736,39.968506,-0.268555
488,1596870531290.172119,1596870531330.221924,40.049805,-0.410889
489,1596870531390.390381,1596870531430.326904,39.936523,-0.218262
490,1596870531490.734131,1596870531530.699951,39.965820,-0.343750
491,1596870531590.965576,1596870531630.919434,39.953857,-0.231445
492,1596870531691.229248,1596870531731.167725,39.938477,-0.263672
493,1596870531791.456543,1596870531833.218018,41.761475,-0.227295
494,1596870531891.747803,1596870531931.788818,40.041016,-0.291260
495,1596870531992.088379,1596870532032.174805,40.086426,-0.340576
496,1596870532092.570801,1596870532132.554688,39.983887,-0.482422
497,1596870532192.843018,1596870532232.811035,39.968018,-0.272217
498,1596870532293.130859,1596870532333.077881,39.947021,-0.287842
499,1596870532393.366211,1596870532433.187744,39.821533,-0.235352
500,1596870532493.629395,1596870532533.468506,39.839111,-0.263184
501,1596870532593.872314,1596870532633.703613,39.831299,-0.242920
502,1596870532694.164551,1596870532733.985352,39.820801,-0.292236
503,1596870532794.409912,1596870532834.237793,39.827881,-0.245361
504,1596870533212.131836,1596870533251.986084,39.854248,-317.721924
505,1596870533312.403076,1596870533352.400879,39.997803,-0.271240
506,1596870533412.687012,1596870533452.620850,39.933838,-0.283936
507,1596870533512.963867,1596870533552.941162,39.977295,-0.276855
508,1596870533613.261230,1596870533653.258789,39.997559,-0.297363
509,1596870533713.482666,1596870533753.392822,39.910156,-0.221436
510,1596870533813.800293,1596870533853.848877,40.048584,-0.317627
511,1596870533914.108643,1596870533954.140381,40.031738,-0.308350
512,1596870534014.416992,1596870534054.438477,40.021484,-0.308350
513,1596870534114.647705,1596870534154.572510,39.924805,-0.230713
514,1596870534214.913574,1596870534254.854736,39.941162,-0.265869
515,1596870534315.208984,1596870534355.143066,39.934082,-0.295410
516,1596870534415.491455,1596870534455.398926,39.907471,-0.282471
517,1596870534515.766113,1596870534555.732178,39.966064,-0.274658
518,1596870534616.306152,1596870534656.298828,39.992676,-0.540039
519,1596870534716.557373,1596870534756.474365,39.916992,-0.251221
520,1596870534816.897705,1596870534858.643799,41.746094,-0.340332
521,1596870534917.147217,1596870534957.109131,39.961914,-0.249512
522,1596870535017.378662,1596870535057.343750,39.965088,-0.231445
523,1596870535117.665527,1596870535157.615723,39.950195,-0.286865
524,1596870535217.909912,1596870535257.853516,39.943604,-0.244385
525,1596870535318.211670,1596870535358.210449,39.998779,-0.301758
526,1596870535418.651611,1596870535458.625244,39.973633,-0.439941
527,1596870535518.976807,1596870535558.934326,39.957520,-0.325195
528,1596870535619.277832,1596870535659.245605,39.967773,-0.301025
529,1596870535719.552002,1596870535759.504639,39.952637,-0.274170
530,1596870535819.820312,1596870535859.762207,39.941895,-0.268311
531,1596870535920.029785,1596870535959.907227,39.877441,-0.209473
532,1596870536020.333252,1596870536060.290527,39.957275,-0.303467
533,1596870536120.877686,1596870536160.865479,39.987793,-0.544434
534,1596870536221.097168,1596870536261.024658,39.927490,-0.219482
535,1596870536321.500244,1596870536361.417969,39.917725,-0.403076
536,1596870536421.771240,1596870536461.688721,39.917480,-0.270996
537,1596870536522.064453,1596870536562.005371,39.940918,-0.293213
538,1596870536622.340332,1596870536662.257324,39.916992,-0.275879
539,1596870536722.564209,1596870536762.464111,39.899902,-0.223877
540,1596870536822.860352,1596870536862.834229,39.973877,-0.296143
541,1596870536923.167236,1596870536963.101318,39.934082,-0.306885
542,1596870537023.394775,1596870537063.299316,39.904541,-0.227539
543,1596870537123.652344,1596870537163.615234,39.962891,-0.257568
544,1596870537223.924805,1596870537263.879883,39.955078,-0.272461
545,1596870537324.156006,1596870537364.116211,39.960205,-0.231201
546,1596870537424.751221,1596870537464.600342,39.849121,-0.595215
547,1596870537525.000000,1596870537564.943115,39.943115,-0.248779
548,1596870537625.276855,1596870537665.213135,39.936279,-0.276855
549,1596870537725.522949,1596870537765.508545,39.985596,-0.246094
550,1596870537825.832520,1596870537866.379883,40.547363,-0.309570
551,1596870537926.101562,1596870537966.031494,39.929932,-0.269043
552,1596870538026.366699,1596870538066.232422,39.865723,-0.265137
553,1596870538126.644287,1596870538166.520020,39.875732,-0.277588
554,1596870538226.913330,1596870538266.743164,39.829834,-0.269043
555,1596870538327.310303,1596870538367.198486,39.888184,-0.396973
556,1596870538427.580566,1596870538467.441650,39.861084,-0.270264
557,1596870538527.876221,1596870538567.761230,39.885010,-0.295654
558,1596870538628.159668,1596870538668.044678,39.885010,-0.283447
559,1596870538728.422852,1596870538768.314941,39.892090,-0.263184
560,1596870538828.707520,1596870538868.588623,39.881104,-0.284668
561,1596870538929.002441,1596870538968.907959,39.905518,-0.294922
562,1596870539029.308838,1596870539069.214355,39.905518,-0.306396
563,1596870539129.606934,1596870539169.464600,39.857666,-0.298096
564,1596870539229.866455,1596870539269.770996,39.904541,-0.259521
565,1596870539330.169922,1596870539370.042480,39.872559,-0.303467
566,1596870539430.698242,1596870539470.562988,39.864746,-0.528320
567,1596870539530.997070,1596870539570.848877,39.851807,-0.298828
568,1596870539631.272217,1596870539671.171143,39.898926,-0.275146
569,1596870539731.556885,1596870539771.427734,39.870850,-0.284668
570,1596870539831.825439,1596870539871.696289,39.870850,-0.268555
571,1596870539932.106201,1596870539971.964600,39.858398,-0.280762
572,1596870540032.401855,1596870540072.300781,39.898926,-0.295654
573,1596870540132.702637,1596870540172.571289,39.868652,-0.300781
574,1596870540233.106934,1596870540273.050293,39.943359,-0.404297
575,1596870540333.377686,1596870540373.254395,39.876709,-0.270752
576,1596870540433.690430,1596870540473.576172,39.885742,-0.312744
577,1596870540533.931152,1596870540573.806396,39.875244,-0.240723
578,1596870540634.225830,1596870540674.099609,39.873779,-0.294678
579,1596870540734.524658,1596870540774.365479,39.840820,-0.298828
580,1596870540834.809082,1596870540874.674561,39.865479,-0.284424
581,1596870540935.121582,1596870540975.011230,39.889648,-0.312500
582,1596870541035.437500,1596870541075.338867,39.901367,-0.315918
583,1596870541135.741211,1596870541175.616455,39.875244,-0.303711
584,1596870541236.033936,1596870541275.918213,39.884277,-0.292725
585,1596870541336.308594,1596870541376.159668,39.851074,-0.274658
586,1596870541436.598145,1596870541476.489502,39.891357,-0.289551
587,1596870541536.888916,1596870541576.786621,39.897705,-0.290771
588,1596870541637.169678,1596870541677.076660,39.906982,-0.280762
589,1596870541737.457275,1596870541777.297607,39.840332,-0.287598
590,1596870541837.754639,1596870541877.648926,39.894287,-0.297363
591,1596870541938.019043,1596870541977.933105,39.914062,-0.264404
592,1596870542225.224609,1596870542265.318359,40.093750,-187.205566
593,1596870542325.542236,1596870542365.591553,40.049316,-0.317627
594,1596870542425.863281,1596870542465.822754,39.959473,-0.321045
595,1596870542526.127197,1596870542566.067871,39.940674,-0.263916
596,1596870542626.406494,1596870542666.353027,39.946533,-0.279297
597,1596870542726.666748,1596870542766.625488,39.958740,-0.260254
598,1596870542826.922119,1596870542866.863281,39.941162,-0.255371
599,1596870542927.184082,1596870542967.108643,39.924561,-0.261963
600,1596870543027.458740,1596870543067.369629,39.910889,-0.274658
601,1596870543127.749023,1596870543167.716309,39.967285,-0.290283
602,1596870543228.217285,1596870543268.303955,40.086670,-0.468262
603,1596870543328.449463,1596870543368.352051,39.902588,-0.232178
604,1596870543428.719727,1596870543468.656738,39.937012,-0.270264
605,1596870543529.043945,1596870543568.992432,39.948486,-0.324219
606,1596870543629.344727,1596870543669.291748,39.947021,-0.300781
607,1596870543729.641602,1596870543769.572754,39.931152,-0.296875
608,1596870543829.869141,1596870543869.737793,39.868652,-0.227539
609,1596870543930.189941,1596870543971.687256,41.497314,-0.320801
610,1596870544030.600098,1596870544070.553223,39.953125,-0.410156
611,1596870544130.833252,1596870544170.766602,39.933350,-0.233154
612,1596870544231.189941,1596870544271.181641,39.991699,-0.356689
613,1596870544331.439941,1596870544371.401855,39.961914,-0.250000
614,1596870544431.702393,1596870544471.660889,39.958496,-0.262451
615,1596870544531.963623,1596870544571.872803,39.909180,-0.261230
616,1596870544632.237549,1596870544672.204834,39.967285,-0.273926
617,1596870544732.585449,1596870544772.537109,39.951660,-0.347900
618,1596870544832.855225,1596870544872.815674,39.960449,-0.269775
619,1596870544933.141846,1596870544973.109863,39.968018,-0.286621
620,1596870545033.405518,1596870545073.361572,39.956055,-0.263672
621,1596870545133.665771,1596870545173.626709,39.960938,-0.260254
622,1596870545233.879150,1596870545273.799805,39.920654,-0.213379
623,1596870545334.150635,1596870545374.421875,40.271240,-0.271484
624,1596870545434.739502,1596870545474.773438,40.033936,-0.588867
625,1596870545534.969727,1596870545574.887451,39.917725,-0.230225
626,1596870545635.253418,1596870545675.220215,39.966797,-0.283691
627,1596870545735.554932,1596870545775.475098,39.920166,-0.301514
628,1596870545835.854248,1596870545875.809570,39.955322,-0.299316
629,1596870545936.367188,1596870545976.351074,39.983887,-0.512939
630,1596870546036.583496,1596870546076.520752,39.937256,-0.216309
631,1596870546136.910156,1596870546176.899658,39.989502,-0.326660
632,1596870546237.259766,1596870546277.203369,39.943604,-0.349609
633,1596870546337.515137,1596870546377.437500,39.922363,-0.255371
634,1596870546437.796875,1596870546477.900879,40.104004,-0.281738
635,1596870546538.075439,1596870546578.017822,39.942383,-0.278564
636,1596870546638.393066,1596870546678.300049,39.906982,-0.317627
637,1596870546738.672363,1596870546778.651367,39.979004,-0.279297
638,1596870546838.935547,1596870546878.983887,40.048340,-0.263184
639,1596870546939.169922,1596870546980.934326,41.764404,-0.234375
640,1596870547039.416016,1596870547079.363525,39.947510,-0.246094
641,1596870547139.673340,1596870547179.585938,39.912598,-0.257324
642,1596870547239.953857,1596870547279.953857,40.000000,-0.280518
643,1596870547340.235596,1596870547380.286621,40.051025,-0.281738
644,1596870547440.492188,1596870547480.339111,39.846924,-0.256592
645,1596870547540.829102,1596870547580.738770,39.909668,-0.336914
646,1596870547641.114746,1596870547680.979492,39.864746,-0.285645
647,1596870547741.396240,1596870547781.282715,39.886475,-0.281494
648,1596870547841.684814,1596870547881.569092,39.884277,-0.288574
649,1596870547941.945068,1596870547981.857178,39.912109,-0.260254
650,1596870548042.212158,1596870548082.086670,39.874512,-0.267090
651,1596870548142.495605,1596870548182.398926,39.903320,-0.283447
652,1596870548242.719238,1596870548282.534424,39.815186,-0.223633
653,1596870548342.952637,1596870548382.771729,39.819092,-0.233398
654,1596870548443.190186,1596870548482.994873,39.804688,-0.237549
655,1596870548543.432373,1596870548583.246094,39.813721,-0.242188
656,1596870548643.673096,1596870548683.484131,39.811035,-0.240723
657,1596870548743.912842,1596870548783.743652,39.830811,-0.239746
658,1596870548844.145996,1596870548883.967285,39.821289,-0.233154
659,1596870548944.389404,1596870548984.206543,39.817139,-0.243408
660,1596870549044.621582,1596870549084.402344,39.780762,-0.232178
661,1596870549144.874268,1596870549184.703369,39.829102,-0.252686
662,1596870549245.109863,1596870549284.893066,39.783203,-0.235596
663,1596870549345.355469,1596870549385.160400,39.804932,-0.245605
664,1596870549445.590576,1596870549485.364014,39.773438,-0.235107
665,1596870549545.837891,1596870549585.627686,39.789795,-0.247314
666,1596870549646.100830,1596870549685.881104,39.780273,-0.262939
667,1596870549746.336670,1596870549786.140137,39.803467,-0.235840
668,1596870549846.569336,1596870549886.356445,39.787109,-0.232666
669,1596870549946.815918,1596870549986.853027,40.037109,-0.246582
670,1596870550047.043213,1596870550086.824219,39.781006,-0.227295
671,1596870550147.289062,1596870550187.092773,39.803711,-0.245850
672,1596870550247.516846,1596870550287.320312,39.803467,-0.227783
673,1596870550347.770752,1596870550387.571777,39.801025,-0.253906
674,1596870550448.001953,1596870550487.802734,39.800781,-0.231201
675,1596870550548.254150,1596870550588.071045,39.816895,-0.252197
676,1596870550648.488037,1596870550688.282715,39.794678,-0.233887
677,1596870550748.750244,1596870550788.561279,39.811035,-0.262207
678,1596870550848.983398,1596870550888.772705,39.789307,-0.233154
679,1596870550949.257324,1596870550989.062012,39.804688,-0.273926
680,1596870551049.490479,1596870551089.286865,39.796387,-0.233154
681,1596870551149.750732,1596870551189.575928,39.825195,-0.260254
682,1596870551249.969482,1596870551289.779297,39.809814,-0.218750
683,1596870551765.227051,1596870551805.328369,40.101318,-415.257568
684,1596870551836.739014,1596870551876.686523,39.947510,28.488037
685,1596870551908.239746,1596870551948.129395,39.889648,28.499268
686,1596870552008.480713,1596870552048.500000,40.019287,-0.240967
687,1596870552108.721436,1596870552148.818359,40.096924,-0.240723
688,1596870552209.010254,1596870552249.010498,40.000244,-0.288818
689,1596870552309.312988,1596870552349.787598,40.474609,-0.302734
690,1596870552409.594482,1596870552449.681152,40.086670,-0.281494
691,1596870552509.882568,1596870552549.916260,40.033691,-0.288086
692,1596870552610.954590,1596870552651.035156,40.080566,-1.072021
693,1596870552711.166260,1596870552751.201172,40.034912,-0.211670
694,1596870552811.444580,1596870552851.626709,40.182129,-0.278320
695,1596870552911.796875,1596870552952.129150,40.332275,-0.352295
696,1596870553012.134766,1596870553053.759766,41.625000,-0.337891
697,1596870553112.503418,1596870553153.199219,40.695801,-0.368652
698,1596870553213.046631,1596870553254.775391,41.728760,-0.543213
699,1596870553313.318115,1596870553354.241943,40.923828,-0.271484
700,1596870553413.607178,1596870553453.698975,40.091797,-0.289062
701,1596870553513.970703,1596870553554.106201,40.135498,-0.363525
702,1596870553614.236084,1596870553654.131104,39.895020,-0.265381
703,1596870553714.567871,1596870553754.594238,40.026367,-0.331787
704,1596870553815.099121,1596870553855.109619,40.010498,-0.531250
705,1596870553915.333984,1596870553955.292725,39.958740,-0.234863
706,1596870554015.608643,1596870554055.541260,39.932617,-0.274658
707,1596870554115.881592,1596870554155.819092,39.937500,-0.272949
708,1596870554216.161621,1596870554256.090820,39.929199,-0.280029
709,1596870554316.373535,1596870554356.251953,39.878418,-0.211914
710,1596870554416.619629,1596870554456.587402,39.967773,-0.246094
711,1596870554516.890625,1596870554556.943115,40.052490,-0.270996
712,1596870554617.241455,1596870554657.230957,39.989502,-0.350830
713,1596870554717.458740,1596870554757.389404,39.930664,-0.217285
714,1596870554817.716797,1596870554857.725830,40.009033,-0.258057
715,1596870554917.992920,1596870554957.958740,39.965820,-0.276123
716,1596870555018.261475,1596870555058.294189,40.032715,-0.268555
717,1596870555118.510254,1596870555158.432129,39.921875,-0.248779
718,1596870555218.782471,1596870555258.768799,39.986328,-0.272217
719,1596870555319.197266,1596870555359.178711,39.981445,-0.414795
720,1596870555419.437500,1596870555459.362061,39.924561,-0.240234
721,1596870555519.701172,1596870555559.650146,39.948975,-0.263672
722,1596870555619.959961,1596870555659.905518,39.945557,-0.258789
723,1596870555720.225342,1596870555760.167969,39.942627,-0.265381
724,1596870555820.453369,1596870555860.302002,39.848633,-0.228027
725,1596870555920.768555,1596870555960.741211,39.972656,-0.315186
726,1596870556021.131592,1596870556062.391846,41.260254,-0.363037
727,1596870556121.393311,1596870556161.378174,39.984863,-0.261719
728,1596870556221.679199,1596870556261.623291,39.944092,-0.285889
729,1596870556321.973389,1596870556361.904297,39.930908,-0.294189
730,1596870556422.274414,1596870556462.214844,39.940430,-0.301025
731,1596870556522.519287,1596870556562.434814,39.915527,-0.244873
732,1596870556622.776611,1596870556662.691406,39.914795,-0.257324
733,1596870556723.110352,1596870556763.151611,40.041260,-0.333740
734,1596870556823.410400,1596870556863.407959,39.997559,-0.300049
735,1596870556923.705566,1596870556963.690674,39.985107,-0.295166
736,1596870557024.036133,1596870557063.911133,39.875000,-0.330566
737,1596870557124.299316,1596870557164.216309,39.916992,-0.263184
738,1596870557224.568359,1596870557264.512695,39.944336,-0.269043
739,1596870557324.840088,1596870557364.729736,39.889648,-0.271729
740,1596870557425.087402,1596870557464.988525,39.901123,-0.247314
741,1596870557525.347656,1596870557565.201904,39.854248,-0.260254
742,1596870557625.592529,1596870557665.451904,39.859375,-0.244873
743,1596870557725.846680,1596870557765.718506,39.871826,-0.254150
744,1596870557826.104004,1596870557865.983643,39.879639,-0.257324
745,1596870557926.371826,1596870557966.278809,39.906982,-0.267822
746,1596870558026.645020,1596870558066.552979,39.907959,-0.273193
747,1596870558126.918701,1596870558166.792480,39.873779,-0.273682
748,1596870558227.186035,1596870558267.093262,39.907227,-0.267334
749,1596870558327.455078,1596870558367.342041,39.886963,-0.269043
750,1596870558427.723145,1596870558467.595947,39.872803,-0.268066
751,1596870558528.006592,1596870558567.880127,39.873535,-0.283447
752,1596870558628.283936,1596870558668.176025,39.892090,-0.277344
753,1596870558728.554688,1596870558768.418701,39.864014,-0.270752
754,1596870558828.818604,1596870558868.687988,39.869385,-0.263916
755,1596870558929.285400,1596870558969.169678,39.884277,-0.466797
756,1596870559029.565186,1596870559069.608887,40.043701,-0.279785
757,1596870559130.046875,1596870559169.948486,39.901611,-0.481689
758,1596870559230.272705,1596870559270.104492,39.831787,-0.225830
759,1596870559330.633057,1596870559370.479736,39.846680,-0.360352
760,1596870559430.926270,1596870559470.844727,39.918457,-0.293213
761,1596870559531.214111,1596870559571.103271,39.889160,-0.287842
762,1596870559631.479736,1596870559671.330811,39.851074,-0.265625
763,1596870559731.755127,1596870559771.635986,39.880859,-0.275391
764,1596870559952.098877,1596870559992.282471,40.183594,-120.343750
765,1596870560052.458740,1596870560092.418945,39.960205,-0.359863
766,1596870560152.707520,1596870560192.628906,39.921387,-0.248779
767,1596870560252.968018,1596870560292.846680,39.878662,-0.260498
768,1596870560353.252930,1596870560393.243896,39.990967,-0.284912
769,1596870560453.604736,1596870560493.572021,39.967285,-0.351807
770,1596870560553.855225,1596870560593.780273,39.925049,-0.250488
771,1596870560654.130859,1596870560694.070801,39.939941,-0.275635
772,1596870560754.417480,1596870560794.317871,39.900391,-0.286621
773,1596870560854.706543,1596870560894.684326,39.977783,-0.289062
774,1596870560954.924561,1596870560994.813721,39.889160,-0.218018
775,1596870561055.213379,1596870561095.224365,40.010986,-0.288818
776,1596870561155.714844,1596870561195.718750,40.003906,-0.501465
777,1596870561256.063965,1596870561295.979248,39.915283,-0.349121
778,1596870561356.343750,1596870561396.322266,39.978516,-0.279785
779,1596870561456.625488,1596870561496.578613,39.953125,-0.281738
780,1596870561556.905029,1596870561596.846436,39.941406,-0.279541
781,1596870561657.185791,1596870561697.240967,40.055176,-0.280762
782,1596870561757.428955,1596870561797.355469,39.926514,-0.243164
783,1596870561857.740234,1596870561897.719971,39.979736,-0.311279
784,1596870561958.040283,1596870561998.041016,40.000732,-0.300049
785,1596870562058.494873,1596870562098.699707,40.204834,-0.454590
786,1596870562158.760742,1596870562198.757812,39.997070,-0.265869
787,1596870562259.034424,1596870562299.042236,40.007812,-0.273682
788,1596870562359.312744,1596870562399.300293,39.987549,-0.278320
789,1596870562459.705078,1596870562499.674805,39.969727,-0.392334
790,1596870562560.026367,1596870562599.980713,39.954346,-0.321289
791,1596870562660.295898,1596870562700.365479,40.069580,-0.269531
792,1596870562761.083252,1596870562801.116211,40.032959,-0.787354
793,1596870562861.317871,1596870562901.330322,40.012451,-0.234619
794,1596870562961.586182,1596870563001.573486,39.987305,-0.268311
795,1596870563061.875000,1596870563101.945068,40.070068,-0.288818
796,1596870563162.155518,1596870563202.203369,40.047852,-0.280518
797,1596870563262.427979,1596870563302.434570,40.006592,-0.272461
798,1596870563362.680908,1596870563402.721191,40.040283,-0.252930
799,1596870563463.069824,1596870563503.043457,39.973633,-0.388916
800,1596870563563.318359,1596870563603.288086,39.969727,-0.248535
801,1596870563663.613525,1596870563703.593262,39.979736,-0.295166
802,1596870563763.881104,1596870563803.832031,39.950928,-0.267578
803,1596870563864.149902,1596870563904.180420,40.030518,-0.268799
804,1596870563964.423584,1596870564004.345459,39.921875,-0.273682
805,1596870564064.702148,1596870564104.699707,39.997559,-0.278564
806,1596870564165.208496,1596870564205.200439,39.991943,-0.506348
807,1596870564265.454102,1596870564305.449463,39.995361,-0.245605
808,1596870564365.721191,1596870564405.678955,39.957764,-0.267090
809,1596870564466.002441,1596870564506.071777,40.069336,-0.281250
810,1596870564566.243652,1596870564606.232178,39.988525,-0.241211
811,1596870564666.499268,1596870564706.468018,39.968750,-0.255615
812,1596870564766.745117,1596870564806.739014,39.993896,-0.245850
813,1596870564867.175049,1596870564907.215332,40.040283,-0.429932
814,1596870564967.361572,1596870565007.305176,39.943604,-0.186523
815,1596870565067.643799,1596870565107.615723,39.971924,-0.282227
816,1596870565167.943848,1596870565208.053711,40.109863,-0.300049
817,1596870565268.223633,1596870565308.251465,40.027832,-0.279785
818,1596870565368.656006,1596870565408.589111,39.933105,-0.432373
819,1596870565468.933105,1596870565508.877441,39.944336,-0.277100
820,1596870565569.214111,1596870565609.148682,39.934570,-0.281006
821,1596870565669.501709,1596870565709.478027,39.976318,-0.287598
822,1596870565769.725830,1596870565809.595459,39.869629,-0.224121
823,1596870565870.018066,1596870565910.104492,40.086426,-0.292236
824,1596870565970.364258,1596870566010.306641,39.942383,-0.346191
825,1596870566070.640381,1596870566110.594238,39.953857,-0.276123
826,1596870566170.930420,1596870566210.903076,39.972656,-0.290039
827,1596870566271.168701,1596870566311.027588,39.858887,-0.238281
828,1596870566371.433594,1596870566411.398682,39.965088,-0.264893
829,1596870566471.705078,1596870566511.724365,40.019287,-0.271484
830,1596870566571.983154,1596870566611.914307,39.931152,-0.278076
831,1596870566672.260254,1596870566712.123535,39.863281,-0.277100
832,1596870566772.551514,1596870566812.491455,39.939941,-0.291260
833,1596870566872.842285,1596870566912.735352,39.893066,-0.290771
834,1596870566973.153076,1596870567013.020752,39.867676,-0.310791
835,1596870567073.440918,1596870567113.354004,39.913086,-0.287842
836,1596870567173.710938,1596870567213.600586,39.889648,-0.270020
837,1596870567273.996094,1596870567313.890869,39.894775,-0.285156
838,1596870567374.233398,1596870567414.076904,39.843506,-0.237305
839,1596870567474.543457,1596870567514.439941,39.896484,-0.310059
840,1596870567574.838867,1596870567614.724121,39.885254,-0.295410
841,1596870567675.130371,1596870567715.021484,39.891113,-0.291504
842,1596870567775.385986,1596870567815.262207,39.876221,-0.255615
843,1596870567875.714844,1596870567915.635742,39.920898,-0.328857
844,1596870567976.020508,1596870568015.914307,39.893799,-0.305664
845,1596870568076.275635,1596870568116.153564,39.877930,-0.255127
846,1596870568176.574463,1596870568217.501709,40.927246,-0.298828
847,1596870568276.836426,1596870568316.732178,39.895752,-0.261963
848,1596870568377.075684,1596870568416.898438,39.822754,-0.239258
849,1596870568477.343750,1596870568517.152832,39.809082,-0.268066
850,1596870568577.584717,1596870568617.386475,39.801758,-0.240967
851,1596870568677.883545,1596870568717.705078,39.821533,-0.298828
852,1596870568778.130859,1596870568817.965820,39.834961,-0.247314
853,1596870568878.407959,1596870568918.212646,39.804688,-0.277100
854,1596870568978.646973,1596870569018.450684,39.803711,-0.239014
855,1596870569078.925781,1596870569118.739014,39.813232,-0.278809
856,1596870569179.168457,1596870569218.984619,39.816162,-0.242676
857,1596870569279.420654,1596870569319.236572,39.815918,-0.252197
858,1596870569379.677734,1596870569419.500244,39.822510,-0.257080
859,1596870569479.934570,1596870569519.737793,39.803223,-0.256836
860,1596870569580.185303,1596870569620.002930,39.817627,-0.250732
861,1596870569680.434082,1596870569720.223877,39.789795,-0.248779
862,1596870569780.699707,1596870569820.489746,39.790039,-0.265625
863,1596870569880.945801,1596870569920.754395,39.808594,-0.246094
864,1596870569981.202637,1596870570021.048096,39.845459,-0.256836
865,1596870570081.453613,1596870570121.262451,39.808838,-0.250977
866,1596870570181.694092,1596870570221.533936,39.839844,-0.240479
867,1596870570464.297607,1596870570504.268799,39.971191,-182.603516
868,1596870570564.575439,1596870570604.615723,40.040283,-0.277832
869,1596870570664.908936,1596870570704.826416,39.917480,-0.333496
870,1596870570765.132080,1596870570805.037109,39.905029,-0.223145
871,1596870570865.420898,1596870570905.371582,39.950684,-0.288818
872,1596870570965.726562,1596870571005.713623,39.987061,-0.305664
873,1596870571066.011230,1596870571105.954102,39.942871,-0.284668
874,1596870571166.316406,1596870571207.085693,40.769287,-0.305176
875,1596870571266.581543,1596870571306.504639,39.923096,-0.265137
876,1596870571366.816406,1596870571406.743896,39.927490,-0.234863
877,1596870571467.080322,1596870571507.065918,39.985596,-0.263916
878,1596870571567.310059,1596870571607.313477,40.003418,-0.229736
879,1596870571667.695801,1596870571707.715088,40.019287,-0.385742
880,1596870571768.035645,1596870571808.045898,40.010254,-0.339844
881,1596870571868.457520,1596870571908.391846,39.934326,-0.421875
882,1596870571968.722900,1596870572008.692627,39.969727,-0.265381
883,1596870572069.036377,1596870572108.965332,39.928955,-0.313477
884,1596870572169.309570,1596870572209.265869,39.956299,-0.273193
885,1596870572269.571533,1596870572309.568604,39.997070,-0.261963
886,1596870572370.031738,1596870572410.049072,40.017334,-0.460205
887,1596870572470.255615,1596870572510.182373,39.926758,-0.223877
888,1596870572570.534912,1596870572610.446045,39.911133,-0.279297
889,1596870572670.800049,1596870572710.714355,39.914307,-0.265137
890,1596870572771.090820,1596870572811.227539,40.136719,-0.290771
891,1596870572871.361328,1596870572911.259521,39.898193,-0.270508
892,1596870572971.651611,1596870573011.648438,39.996826,-0.290283
893,1596870573072.078369,1596870573112.107178,40.028809,-0.426758
